transaction_id,location_id,supplier_id,time_id,customer_id,demand_cylinders,supply_cylinders,shortage_cylinders,price_per_cylinder,subsidy_amount,delivery_delay_days,stock_available,transport_cost,weather_impact_score,strike_impact_flag,festival_demand_flag,emergency_supply_flag,warehouse_capacity,fulfilled_orders,unfulfilled_orders
3734,13,18,266,48,37,1,18,815.03,125.3,6,9,132.61,0.2,0,0,0,904,29,13
3735,23,6,167,30,18,41,7,923.45,266.77,1,124,117.3,0.16,0,0,1,362,18,12
3736,8,6,78,33,30,19,15,1005.66,274.7,7,150,147.35,0.66,0,0,0,954,36,2
3737,18,18,42,37,19,38,5,869.76,274.09,9,168,185.1,0.6,0,0,0,733,12,6
3738,12,6,62,50,45,35,18,1177.61,194.79,5,168,163.55,0.88,0,0,1,374,22,4
3739,31,6,278,7,38,4,9,1131.53,142.83,1,99,90.21,0.14,1,0,1,828,25,9
3740,14,13,313,67,17,11,12,855.77,25.31,7,23,149.44,0.99,0,0,0,874,41,1
3741,34,14,352,43,28,49,15,1068.35,226.66,8,472,58.69,0.31,0,1,1,849,18,10
3742,18,7,31,40,22,3,1,964.07,26.72,6,112,182.06,0.48,1,1,1,349,41,10
3743,34,13,4,32,46,2,7,924.6,54.74,9,174,131.19,0.49,1,1,0,315,13,1
3744,11,15,109,100,38,36,8,916.39,252.83,6,384,152.69,0.51,0,1,0,719,43,12
3745,41,12,93,55,32,23,6,1065.07,256.12,1,468,124.25,0.6,0,0,1,111,42,9
3746,12,1,99,83,25,11,4,1161.42,130.41,3,132,135.51,0.19,0,0,0,856,5,6
3747,49,3,192,95,48,35,7,1134.51,215.99,7,193,159.08,0.03,1,0,0,631,37,7
3748,15,18,333,94,9,29,2,939.59,66.04,4,123,181.13,0.84,1,1,1,994,46,7
3749,31,8,212,89,36,7,12,1083.1,269.01,8,349,77.18,0.68,1,0,1,520,33,6
3750,49,2,83,77,37,19,19,1010.95,196.2,6,8,95.06,0.47,0,1,0,530,4,11
3751,29,4,207,76,1,6,18,976.15,257.31,4,383,189.48,0.19,1,0,1,985,9,12
3752,26,18,115,9,29,25,11,918.69,117.57,7,356,55.08,0.69,1,0,1,652,12,12
3753,18,13,252,9,15,16,18,832.49,12,7,227,90.82,0.86,1,0,1,286,7,12
3754,32,15,61,64,44,23,7,876.97,297.95,1,340,126.42,0.09,0,1,1,254,46,17
3755,22,2,356,45,46,11,18,1026.56,228.65,6,33,175.36,0.14,0,0,1,444,2,9
3756,38,10,253,91,29,33,5,1091.46,49.93,5,307,111.56,0.1,0,0,0,475,37,14
3757,17,2,79,61,21,8,6,814.71,192.03,2,343,83.46,0.55,1,1,0,170,39,8
3758,23,12,196,95,12,36,16,951.67,283.69,1,96,95.87,0.7,1,1,0,962,44,10
3759,24,5,262,70,26,25,14,866.32,269.48,9,128,89.59,0.83,1,0,1,627,39,10
3760,50,12,322,93,45,35,13,1040.85,281.99,1,391,73.13,0.09,1,0,0,129,47,18
3761,8,1,332,94,31,13,14,1145.86,32.98,1,40,111.66,0.84,1,1,0,440,33,8
3762,41,2,296,38,35,6,7,1171.88,256.25,7,139,121.46,0.82,0,0,1,960,16,11
3763,6,16,236,75,14,35,7,1154.09,267.39,8,1,145.38,0.54,1,0,1,954,46,17
3764,5,2,169,46,7,46,19,1148.94,54.24,9,358,139.3,0.73,0,1,1,771,40,5
3765,44,16,7,70,3,39,5,1040.37,212.26,9,121,107.79,0.42,1,1,0,880,42,2
3766,29,20,22,64,41,4,2,897.19,207.82,6,456,79.49,0.05,1,1,1,992,30,1
3767,28,16,72,95,4,45,15,1098.78,206.6,2,169,162.87,0.73,0,0,1,242,33,5
3768,11,6,106,35,2,43,2,1089.8,171.79,7,481,141.41,0.28,0,1,0,489,42,19
3769,1,13,139,12,35,42,12,866.66,71.42,2,197,106.27,0.1,1,0,0,965,27,10
3770,43,12,30,48,33,16,14,877.93,32.27,6,384,82.85,0.13,1,1,1,299,13,1
3771,19,10,324,63,37,11,9,843.73,73.73,5,470,153.97,0.57,0,1,1,121,41,10
3772,9,5,89,45,41,24,8,999.47,274.31,3,482,151.29,0.39,0,1,1,236,32,16
3773,27,8,153,6,13,14,14,928.63,67.71,0,163,116.49,0.38,1,0,1,640,23,8
3774,34,6,73,45,7,40,11,1160.05,129.53,9,37,99.14,0.16,1,1,0,640,8,8
3775,44,5,328,90,39,8,18,814.66,132.27,7,144,188.9,0.26,1,1,1,461,30,5
3776,4,20,238,32,47,30,8,929.63,277.31,6,186,157.11,0.29,0,0,0,329,17,10
3777,36,6,322,68,27,31,2,1150.41,34.51,3,373,77.49,0.87,0,0,0,538,44,9
3778,18,17,341,3,49,6,12,1199.6,143.56,0,216,93.47,0.7,0,0,0,935,32,13
3779,15,6,251,2,3,24,3,1089.21,242.84,0,2,184.03,0.34,0,1,0,609,17,2
3780,13,17,305,20,17,1,2,1160.27,18.52,7,470,86.52,0.54,0,0,0,919,9,10
3781,19,5,8,83,25,38,4,806.45,223.71,6,208,85.1,0.21,1,1,1,325,27,2
3782,49,17,207,39,30,46,19,1108.7,28.21,0,143,58.38,0.7,1,0,0,616,40,12
3783,6,17,258,12,14,21,8,984.65,135.71,3,350,112.35,0.64,1,1,0,727,45,7
3784,48,13,284,61,29,6,17,1076.17,47.39,8,197,111.34,0.64,0,0,1,988,19,17
3785,12,7,139,36,5,15,9,971.98,116.95,8,210,156.17,0.41,0,0,1,404,12,10
3786,37,6,46,92,7,32,18,1027.72,11.19,0,209,190.65,0.47,1,0,1,958,24,17
3787,17,14,126,9,19,18,14,904,252.65,1,252,188.91,0.06,0,1,1,143,21,16
3788,23,16,21,44,33,47,17,1029.64,40.14,2,33,99.3,0.3,1,0,1,726,47,8
3789,26,3,170,75,21,32,6,916.33,56.24,4,161,103.41,0.7,0,0,0,323,42,7
3790,29,9,32,53,21,12,2,912.1,137.47,7,357,190.58,0.9,0,0,0,556,40,15
3791,33,15,150,30,17,11,1,930.85,5.84,0,423,61.14,0.28,0,1,1,961,1,12
3792,27,18,206,66,23,34,10,880.31,276.32,1,120,105.99,0.87,1,1,1,413,39,1
3793,25,10,333,38,27,2,14,889.1,124.06,8,34,145.92,0.04,0,1,0,734,48,3
3794,10,10,21,38,31,44,6,1172.61,158.93,9,105,55.08,0.75,1,0,0,978,46,19
3795,47,3,290,33,15,22,18,981.78,260.84,9,67,101.33,0.61,1,1,0,299,1,19
3796,23,1,138,71,40,21,4,1045.66,172.82,1,232,128.08,0.76,0,0,1,547,6,18
3797,21,3,65,85,40,6,18,1028.71,23.92,4,152,183.9,0.94,0,1,0,150,19,6
3798,21,5,65,55,1,6,9,906.16,240.94,5,85,86.23,0.75,1,0,0,484,43,5
3799,43,7,88,76,20,12,14,800.07,274.78,5,400,166.03,0.17,1,1,1,438,36,14
3800,13,3,323,85,41,4,0,841.73,242.47,1,474,117.92,0.92,1,0,0,312,7,19
3801,37,4,43,23,34,7,16,1132.31,57.03,3,235,124.26,0.73,0,1,1,379,45,14
3802,33,17,141,70,1,12,9,843.74,144.33,8,12,51.33,0.26,0,0,1,605,28,0
3803,24,3,4,14,32,30,3,882.71,89.84,0,138,96.04,0.21,0,1,0,340,44,19
3804,44,4,279,96,48,9,16,1165.13,179.42,7,282,183.49,0.67,1,1,1,345,16,6
3805,11,2,326,49,22,7,9,1123.13,251.16,7,305,122.63,0.39,1,1,0,949,8,14
3806,17,14,41,45,29,48,11,821.31,120.05,6,437,143.62,0.21,1,0,0,257,28,0
3807,4,5,90,77,45,47,10,1057.38,177.69,3,80,77.35,0.06,0,0,1,962,34,5
3808,47,2,256,27,11,22,2,1006.27,3.07,8,366,197.25,0.81,0,0,0,551,11,19
3809,25,15,308,75,33,27,18,945.96,105.22,8,340,108.53,0.25,1,0,1,864,37,4
3810,30,11,145,96,38,35,17,999.04,186.3,7,478,105.66,0.06,1,0,1,520,6,17
3811,9,10,307,67,1,38,17,860.42,297.16,5,267,180.16,0.15,1,1,1,920,1,12
3812,21,20,311,49,38,24,3,1181.91,83.46,2,350,78.23,0.51,0,1,0,306,17,13
3813,20,1,184,2,9,14,4,868.6,52.42,1,98,162.73,0.82,1,0,0,467,8,10
3814,19,19,119,94,13,40,2,874.44,268.71,6,144,102.43,0.64,0,1,1,990,48,19
3815,19,14,113,60,48,36,0,947.54,168.8,5,26,145.26,0.36,0,1,1,871,25,15
3816,12,14,291,66,24,13,16,885.04,298.73,4,308,183.84,0.24,0,0,1,433,29,4
3817,37,1,249,59,36,37,16,925.14,76.25,7,326,165.2,0.72,1,1,0,218,10,13
3818,42,9,324,93,20,11,19,815.94,58.72,6,415,149.8,0.79,1,0,1,654,43,16
3819,17,17,92,60,43,32,0,1045.71,106.72,3,302,131.29,0.05,1,0,0,588,11,1
3820,37,14,59,22,45,5,0,896.45,173.36,1,261,55.32,0.22,1,0,0,585,37,1
3821,48,13,269,89,1,17,3,1188.39,22.92,7,96,138.12,0.42,0,1,1,769,27,19
3822,39,13,318,46,35,2,8,845.68,116.66,4,425,118.1,0.94,0,0,1,181,43,15
3823,28,6,94,53,43,32,5,830.93,19.7,5,240,100,0.04,0,1,0,113,23,3
3824,41,7,254,19,20,23,11,869.69,197.34,3,99,118.63,0.07,1,0,0,960,20,13
3825,35,2,175,49,40,5,12,1016.98,103.23,1,437,75.19,0.81,0,0,0,613,40,3
3826,47,8,3,80,1,40,19,1099,291.2,3,117,78.57,0.59,0,1,0,936,48,9
3827,48,6,21,17,46,38,10,1023.62,30.95,5,192,198.84,0.39,1,0,1,493,25,9
3828,18,3,104,27,6,8,11,1144.15,268.3,8,145,172.11,0.81,0,0,1,886,14,11
3829,14,18,321,19,41,27,9,1037.43,7.88,1,68,165.09,0.92,1,1,0,528,24,6
3830,35,18,269,30,26,2,15,855.43,196.48,5,447,168.68,0.55,1,0,0,247,7,10
3831,44,6,333,78,29,40,16,874.27,284.38,9,251,145.24,0.47,1,1,1,289,41,15
3832,41,11,209,46,41,7,12,943.05,212.2,4,284,199.53,0.97,0,1,0,769,33,18
3833,7,3,365,64,15,40,0,1168.01,9.18,2,460,116.28,0.35,1,0,0,663,10,6
3834,41,16,96,32,37,22,8,984.01,197.15,4,415,187.07,0.9,1,1,1,532,14,14
3835,13,5,93,53,19,7,7,1149.66,86.55,6,425,104.59,0.04,0,0,0,148,5,19
3836,18,2,45,23,9,47,17,829.86,218.88,5,77,129.01,0.24,1,0,1,930,19,8
3837,37,15,62,36,41,9,0,1074.69,135.62,1,249,162.05,0.6,0,1,0,662,32,14
3838,13,16,30,10,17,46,2,986.89,185.53,9,149,117.88,0.96,0,1,0,188,3,7
3839,36,7,270,59,32,45,0,869.24,7.11,5,80,111.1,1,0,1,0,438,23,0
3840,31,16,10,29,28,35,0,832.64,84.08,1,31,154.72,0.36,0,0,0,798,34,3
3841,2,4,6,11,15,38,18,926.12,90.57,0,359,54.47,0.25,1,0,1,525,12,3
3842,16,16,19,38,42,24,17,1128.24,134.29,2,303,103.55,0.35,0,0,1,692,30,11
3843,9,17,12,79,28,36,11,1056.24,264.19,8,275,129.35,0.44,0,1,0,694,27,9
3844,9,2,192,32,9,18,5,984.84,110.75,9,264,81.41,0.6,0,1,1,107,1,12
3845,38,16,103,91,27,43,16,1138.19,211.08,8,232,174.02,0.97,0,0,1,501,47,8
3846,11,4,250,52,19,26,11,872.41,107.04,2,243,52.71,1,1,0,1,687,32,15
3847,22,7,244,1,7,39,1,911.6,60.3,0,118,78.19,0.95,1,0,0,514,42,1
3848,33,18,338,14,25,15,3,1021.63,138.87,5,118,105.53,0.72,1,0,0,463,1,18
3849,36,6,195,3,30,22,6,1035.85,73.1,9,375,140.79,0.91,1,1,1,687,33,11
3850,45,18,265,30,13,25,1,928.37,15.82,5,113,97.21,0.55,1,0,1,606,35,9
3851,23,7,134,31,2,43,19,1001.72,64.26,7,256,199.05,0.21,1,1,0,134,17,1
3852,45,2,349,1,18,25,19,847.99,24.79,5,456,72.47,0.13,1,0,1,910,18,8
3853,45,19,177,46,40,41,14,804.42,14.23,6,383,135.66,0.25,0,1,1,677,3,7
3854,34,9,355,14,8,25,6,1162.04,221.58,4,261,91.72,0.51,0,0,1,853,35,0
3855,9,4,99,36,20,38,18,976.6,208.54,0,461,94.75,0.71,1,0,0,336,18,19
3856,24,14,30,46,9,25,2,892.43,46.05,7,396,52.37,0.33,0,0,0,273,3,12
3857,8,5,291,55,13,7,8,931.93,12.22,2,98,94.94,0.33,0,1,1,131,11,8
3858,7,7,63,36,21,40,11,1007.06,7.13,5,6,173.83,0.45,0,0,1,224,4,4
3859,36,8,28,43,28,44,17,1178.58,219.44,8,302,89.9,0.39,0,0,1,157,26,14
3860,18,15,146,43,44,24,2,1088.39,127.01,5,421,136.19,0.3,1,0,1,441,9,13
3861,3,19,288,15,7,19,8,1179.27,128.89,0,491,165.36,0.21,1,1,1,470,9,6
3862,28,11,69,38,31,22,5,844.83,19.12,0,72,168.14,0.17,0,0,0,776,39,3
3863,6,20,252,89,23,46,4,871.31,240.38,7,245,193.09,0.02,0,0,0,247,43,6
3864,44,4,162,44,13,23,8,945.21,87.53,8,57,145.75,0.18,0,1,1,814,28,4
3865,44,18,110,55,45,20,13,897.73,125.98,9,309,194.8,0.96,1,0,1,519,9,15
3866,21,14,353,55,36,20,1,1182.82,132.59,0,250,72.24,0.23,1,1,0,639,48,8
3867,28,6,132,78,2,7,2,868.47,264.61,7,353,73.64,0.56,1,1,1,424,49,16
3868,40,16,271,88,34,34,0,867.98,249.97,7,320,127.55,0.8,1,1,1,485,6,4
3869,1,18,188,58,5,11,3,995.06,98.58,7,398,172.79,0.59,0,1,1,515,43,3
3870,36,1,20,57,2,43,12,1078.76,22.06,0,166,178.33,0.83,0,1,0,742,8,0
3871,21,8,276,56,47,8,7,951.71,167.16,9,449,117.15,0.16,0,1,1,652,26,3
3872,43,1,177,2,34,38,17,817.49,82.27,9,313,194.99,0.91,1,1,0,769,5,10
3873,35,1,99,34,2,11,19,1106.34,92.65,8,138,189.73,0.22,0,0,1,879,2,11
3874,13,19,247,49,20,43,3,1178.18,264.75,1,127,107.2,0.88,0,1,1,529,28,12
3875,49,10,324,64,8,25,6,1124.2,220.91,8,420,126.07,0.32,1,0,0,629,42,14
3876,10,18,18,87,23,31,12,1136.04,116.94,3,187,120.62,0.7,1,0,0,150,20,8
3877,44,12,289,8,37,37,0,1139.16,194.18,6,264,195.46,0.18,0,1,1,358,30,8
3878,47,17,125,69,16,26,17,1103.8,57.43,4,137,170.59,0.46,1,0,1,293,19,5
3879,10,1,320,58,22,10,13,1122.17,200.24,6,112,127.81,0.74,0,1,0,883,47,10
3880,46,8,153,93,46,33,7,830.67,18.79,3,188,53.97,0.59,0,0,1,229,43,15
3881,13,10,69,43,8,7,9,821.84,196.99,8,300,55.12,0.41,1,1,1,766,24,1
3882,37,10,146,62,43,36,7,830.09,266,7,373,85.97,0.52,1,1,0,811,9,19
3883,38,18,45,52,43,45,2,1036.61,174.15,1,88,156.97,0.48,1,0,1,613,19,16
3884,24,9,20,33,26,20,2,896.5,102.12,3,454,93.86,0.64,0,0,1,142,18,10
3885,2,2,291,20,40,15,5,811.27,167.51,5,174,55.4,0.54,1,0,1,508,12,9
3886,22,3,247,80,23,16,10,830.63,99.36,0,454,153.34,0.94,0,0,0,346,35,19
3887,17,2,347,59,16,35,3,827.41,87.47,6,32,135.2,0.22,1,0,0,659,28,12
3888,36,6,203,60,21,21,19,1051.01,1.48,5,232,185.07,0.36,1,1,1,201,1,17
3889,14,12,9,63,40,35,15,857.14,75.52,2,21,186.07,0.76,0,0,0,476,5,8
3890,10,19,180,56,29,40,10,1138.3,268.18,2,366,199.18,0.93,1,0,0,828,15,6
3891,35,15,156,37,20,48,19,1197.07,53.74,0,56,94.77,0.98,1,0,1,183,31,5
3892,25,19,19,60,12,34,1,976.48,190,3,76,94.46,1,0,0,1,742,27,4
3893,3,12,103,88,37,39,4,1015.06,184.09,8,485,196.91,0.82,0,0,1,516,31,4
3894,47,18,246,51,26,1,4,903.96,67.71,3,327,195.88,0.68,0,1,0,577,5,16
3895,38,16,85,29,3,9,15,1062.22,231.52,8,275,80.29,0.05,1,1,0,266,45,13
3896,17,2,319,99,18,41,13,1166,131.79,7,438,119.88,0.25,0,1,1,506,30,16
3897,12,11,351,9,1,30,6,872.31,239.16,5,57,133.36,0.84,1,1,0,721,48,8
3898,24,12,234,86,19,21,0,1181.27,3.7,2,44,187.39,0.9,1,1,0,172,49,10
3899,29,5,135,84,13,18,1,888.54,44.69,0,142,68.48,0.79,1,1,1,165,31,13
3900,43,6,37,40,43,22,13,906.37,112.67,6,410,91.5,0.06,1,0,1,245,1,4
3901,25,11,345,68,33,44,4,1164.63,142.51,8,299,90.15,0.25,0,0,1,957,21,11
3902,36,10,92,43,30,26,12,1037.35,163.9,9,461,189.39,0.38,1,0,0,588,35,2
3903,26,4,292,100,22,12,12,812.68,236.62,8,373,74.01,0.72,1,1,0,393,34,5
3904,38,9,17,76,27,31,6,1121.18,270.9,7,440,133.23,0.46,0,0,1,229,27,10
3905,1,12,90,23,13,37,14,1056.82,95.17,2,320,144.23,0.43,1,1,1,921,23,16
3906,20,10,348,8,8,43,9,1097.23,266.08,3,253,113.98,0.92,0,1,0,164,14,4
3907,28,14,165,74,2,36,1,864.7,79.9,6,192,52.14,0.59,1,0,0,633,43,12
3908,16,5,253,64,19,48,18,1149.17,21.47,0,196,64.43,0.16,0,0,1,820,31,0
3909,47,1,305,23,24,44,12,1113.14,173.95,1,160,102.45,0.54,1,0,0,384,10,10
3910,17,5,81,93,5,2,5,1182.97,199.84,7,429,175.98,0.82,1,0,0,198,41,8
3911,40,16,184,96,8,37,0,963.52,88.62,9,486,89.33,0.9,0,1,0,928,29,17
3912,28,5,290,56,20,40,0,1007.34,50.87,2,12,87.14,0.63,0,1,0,377,18,2
3913,12,5,249,14,35,16,11,1080.69,29.08,7,169,199.07,0.06,0,1,1,264,8,6
3914,27,18,215,80,2,23,13,841.76,132.28,4,319,175.74,0.01,1,1,0,296,46,16
3915,42,6,158,17,6,35,10,884.15,122.68,5,346,82.44,0.03,1,0,1,237,47,15
3916,47,18,179,20,16,6,0,915.3,85.5,0,217,77.21,0.51,1,1,1,899,7,8
3917,30,10,20,12,47,36,4,1178.05,66.27,1,341,150.73,0.35,1,0,0,312,40,5
3918,41,15,147,73,36,22,2,800.54,11.72,7,392,130.8,0.98,1,1,0,384,4,4
3919,34,11,68,72,2,11,12,1197.59,206.7,2,369,65.17,0.87,1,1,1,851,24,3
3920,37,19,77,41,14,34,4,958.23,117.23,1,457,68.77,0.73,0,1,0,136,5,12
3921,6,13,102,85,38,21,12,1059.32,64.77,6,258,130.99,0.19,0,1,0,268,31,3
3922,7,20,140,32,26,13,9,964.29,154.8,7,307,131.28,0.65,1,0,0,406,23,4
3923,32,3,73,37,20,45,2,1113.62,264.22,9,334,161.02,0.04,0,0,1,121,1,17
3924,32,16,207,18,29,18,0,1180.23,69.74,3,38,91.05,0.98,0,0,0,440,48,4
3925,25,7,213,29,4,45,12,979.11,183.98,0,218,112.06,0.29,0,1,0,310,15,10
3926,33,12,79,7,20,44,4,872.08,275.37,7,238,196.81,0.52,1,1,1,751,14,3
3927,7,15,113,40,24,30,10,888.83,114.31,1,13,188.35,0.88,1,0,1,316,32,3
3928,12,8,253,6,1,41,11,906.32,284.58,1,40,142.88,0.02,0,0,0,818,16,1
3929,16,17,133,20,25,24,10,888.62,3.79,9,385,162.89,0.04,0,0,1,755,39,1
3930,16,1,197,55,14,1,14,805.29,35.64,4,442,183.7,0.03,0,0,0,436,15,2
3931,43,8,25,56,35,37,5,1144.77,159.91,2,379,134.96,0.11,0,0,1,154,8,10
3932,36,14,101,73,21,28,2,1072.37,149.59,9,242,196.08,0.02,0,1,0,961,24,16
3933,13,10,245,53,36,4,15,1006.3,294.75,3,68,90.01,0.65,0,0,0,529,31,0
3934,7,19,31,73,23,4,12,858.77,42.89,9,171,75.58,0.98,1,0,0,572,49,16
3935,36,8,290,72,46,14,15,816.29,297.22,4,142,128.96,0.86,1,0,1,394,41,6
3936,47,19,256,81,20,11,4,953.85,255.59,4,304,113.89,0.94,0,1,1,357,39,18
3937,9,4,206,88,26,23,14,802.13,66.83,7,101,121.51,0.44,1,0,0,492,23,3
3938,32,10,68,87,27,46,15,822.85,110.26,9,498,64.47,0.99,1,0,0,274,9,10
3939,11,3,215,33,41,12,0,829.37,35.92,4,323,195.54,0.14,0,1,0,342,18,11
3940,8,4,122,22,14,48,7,1126.32,272.62,5,15,133.71,0.77,0,1,0,942,19,14
3941,33,16,46,50,36,47,19,1090.47,115.69,9,278,177.62,0.82,1,1,0,445,14,8
3942,23,4,69,86,4,42,4,923.8,11.63,1,117,152.47,0.68,0,1,0,770,3,2
3943,25,20,27,27,26,4,6,921.55,173.26,0,442,77.03,0.22,0,0,1,955,20,5
3944,8,20,171,48,44,1,9,937.74,77.35,5,415,112.18,0.46,1,0,0,331,9,12
3945,45,13,245,66,40,40,15,1026.21,115.31,3,32,56.04,0.18,1,1,1,651,31,8
3946,22,17,301,95,16,10,4,1144.06,140.85,0,292,124.66,0.81,0,1,1,534,22,17
3947,4,16,274,13,43,7,19,990.82,22.86,6,377,76.2,0.55,0,1,0,279,8,6
3948,40,17,288,2,39,2,10,859.39,146.77,5,282,51.58,0.99,1,1,1,690,29,11
3949,3,6,249,46,20,23,17,863.42,86.57,9,106,158.64,0.54,1,0,1,784,8,16
3950,29,3,2,71,46,34,19,822.8,213.67,4,357,181.58,0.26,1,1,0,340,16,14
3951,41,20,20,11,24,12,12,1096.15,76.78,3,250,144.6,0.3,1,1,1,216,4,16
3952,29,4,294,26,10,12,18,959.7,283.25,6,297,75.45,0.83,1,1,1,219,39,8
3953,34,8,257,63,2,45,11,1167.21,222.73,2,447,103.52,0.14,0,1,1,408,25,10
3954,34,20,249,49,45,16,17,924.03,35.88,3,285,72.84,0.04,1,1,1,591,5,18
3955,28,9,153,63,9,8,14,1119.32,41.96,8,196,94.28,0.53,0,0,1,806,16,16
3956,13,1,137,21,18,42,5,998.09,107.79,7,330,122.6,0.34,1,0,1,195,21,17
3957,15,13,222,49,42,6,9,1139.46,8.18,9,390,103.09,0.71,0,1,1,200,40,8
3958,23,2,211,79,46,15,16,1024.5,14.69,8,428,164.64,0.47,0,1,0,819,15,4
3959,44,10,189,80,30,49,9,876.96,215.61,4,156,113.7,0.61,1,0,1,979,33,19
3960,26,19,232,9,3,11,3,1120.44,98.19,7,384,67.79,0.44,1,1,0,375,30,19
3961,4,17,136,21,29,30,7,802.26,61.08,0,83,136.47,0.04,0,0,1,248,9,17
3962,26,13,16,53,7,10,4,1001.73,110.45,9,446,120.76,0.07,1,0,0,948,18,5
3963,40,14,114,55,25,23,18,878.33,294.8,8,110,87.03,0.5,0,1,1,367,38,12
3964,9,11,264,41,24,18,17,935.21,270.73,1,149,140.32,0.91,0,0,0,268,7,15
3965,5,10,279,6,43,9,15,963.64,76.39,3,130,91.94,0.23,0,0,0,105,41,19
3966,32,7,73,1,6,9,3,1023.98,22.93,8,442,146.17,0.24,0,0,1,877,10,15
3967,20,10,224,95,15,6,6,941.82,98.46,7,309,86.13,0.71,0,0,1,271,27,9
3968,50,1,34,64,15,16,7,1057.91,2.68,7,54,52.06,0.96,0,0,0,573,21,9
3969,11,14,245,5,40,12,14,874.98,66.52,0,452,172.84,0.85,1,0,1,220,9,3
3970,15,3,238,26,27,2,8,1115.96,187.35,2,115,134.41,0.47,1,1,0,162,20,14
3971,32,13,18,1,21,17,6,1040.74,26.93,8,218,135.73,0.46,1,1,1,716,23,3
3972,28,2,365,1,45,26,8,940.71,51.62,3,479,50.57,0.16,1,1,0,340,1,11
3973,22,17,44,93,32,9,19,1012.75,129.44,5,166,73.5,0.32,0,0,0,668,27,1
3974,41,3,143,86,32,5,0,961.58,214.52,1,391,111.86,0.13,1,1,1,324,10,10
3975,17,15,15,38,12,28,6,1149.96,158.22,2,393,194.81,0.46,0,1,0,585,37,15
3976,26,8,93,41,44,30,1,1018.54,219.96,0,383,158.39,0.93,0,0,0,181,30,5
3977,44,6,279,83,9,17,14,1115.45,27.76,2,146,70.96,0.46,0,0,1,952,7,14
3978,7,9,215,28,20,47,9,1117.97,48.39,6,484,117.6,0.97,0,1,1,788,32,11
3979,42,11,249,5,49,39,8,1093.58,267.14,4,126,131.26,0.45,0,1,1,422,13,11
3980,26,2,71,21,15,19,15,1100.32,287.9,1,32,110.11,0.47,1,1,1,167,3,5
3981,25,9,109,63,13,6,5,889.81,246.2,2,485,75.46,0.75,0,1,0,669,41,18
3982,10,18,288,86,46,4,11,1148.42,216.05,0,248,147.95,0.37,1,1,1,597,13,15
3983,45,19,160,84,8,44,7,1083.12,15.49,1,298,123.33,0.38,0,1,0,968,9,15
3984,19,18,289,12,21,38,8,821.58,299.58,1,489,191.49,0.8,1,1,1,184,13,15
3985,11,5,171,6,45,14,6,1059.06,63.25,3,430,155.81,0.79,1,1,0,332,28,13
3986,13,18,13,29,25,16,13,992.81,123.5,9,6,69.84,0.74,0,0,0,787,28,2
3987,8,12,220,61,35,37,10,856.96,188.6,7,322,92.25,0.57,1,1,1,662,33,13
3988,40,4,185,35,40,32,11,989.24,162.76,2,135,118.13,0.86,0,1,0,742,30,8
3989,4,15,323,75,30,31,18,1168.94,297.27,9,329,133.78,0.84,1,1,1,729,40,9
3990,47,11,209,52,31,5,9,1150.41,177.83,2,488,135.02,0.99,1,0,1,140,45,13
3991,31,19,288,33,6,17,18,834.55,66.53,1,479,117.99,0.93,1,0,1,871,29,18
3992,28,5,329,25,11,4,12,976.21,169.04,0,96,181.38,0.98,0,0,1,885,18,11
3993,11,6,361,14,42,43,2,1003.82,97.61,7,469,108.68,0.94,1,0,0,263,37,5
3994,43,13,106,93,8,24,15,1076.43,199.65,3,375,166.07,0.8,0,1,0,694,22,10
3995,1,10,212,53,8,6,4,1106.64,11.79,1,414,102.46,0.62,0,1,0,322,6,9
3996,49,14,325,61,39,30,7,1131.4,82.92,3,46,92.92,0.46,0,1,1,738,18,8
3997,47,4,232,13,12,44,0,1038.55,164.5,3,417,101.89,0.52,1,1,1,899,10,5
3998,38,20,213,15,3,11,13,1152.89,233.04,5,339,151.52,0.96,1,1,1,609,7,19
3999,24,12,325,55,43,27,19,1022.6,250.03,6,12,107.28,0.89,0,1,1,425,19,12
4000,47,15,196,53,45,9,4,809.24,274.34,3,33,79.17,0.82,0,1,0,823,44,5
4001,31,10,249,72,16,24,15,983.45,113.49,4,262,135.5,0.29,1,0,0,323,4,1
4002,41,11,317,47,41,20,0,864.47,176.19,7,443,72.84,0.78,0,0,0,869,21,11
4003,46,9,264,45,27,13,2,1029.64,175.76,5,494,137.5,0.39,1,1,1,675,32,17
4004,50,11,217,97,16,28,2,1072.31,269.83,3,267,134.09,0.86,1,0,0,243,49,16
4005,26,2,263,75,5,47,10,1072.41,253.87,7,97,196.62,0.78,0,0,1,758,12,2
4006,49,13,170,64,40,31,10,996.17,127.36,2,315,77.03,0.18,0,0,1,485,24,15
4007,50,8,156,15,12,32,19,1086.76,178.5,1,124,199.52,0.58,1,0,0,287,15,3
4008,5,8,70,21,3,35,4,845.73,274.71,0,280,72.18,0.63,1,0,1,741,34,0
4009,20,1,234,36,35,37,11,1179.1,299.95,0,130,177.01,0.6,1,1,1,512,41,17
4010,41,6,54,70,45,19,5,1137.28,221.55,1,423,177.3,0.49,0,1,0,781,46,14
4011,11,13,170,25,3,47,15,1142.01,20.56,8,193,85.25,0.77,1,0,0,850,24,5
4012,33,9,36,44,31,7,5,813.22,267.55,9,38,61.59,0.73,0,0,0,907,49,5
4013,50,6,322,1,24,3,8,891.74,143.36,0,97,81.14,0.07,1,0,0,618,36,6
